Date,USD/INR
31-10-2016,66.72
01-11-2016,66.7
02-11-2016,66.66
03-11-2016,66.68
04-11-2016,66.75
07-11-2016,66.73
08-11-2016,66.39
09-11-2016,66.48
10-11-2016,66.86
11-11-2016,
14-11-2016,67.78
15-11-2016,67.8
16-11-2016,68.07
17-11-2016,67.93
18-11-2016,68.12
21-11-2016,68.23
22-11-2016,68.4
23-11-2016,68.86
24-11-2016,
25-11-2016,68.59
28-11-2016,68.56
29-11-2016,68.64
30-11-2016,68.56
01-12-2016,68.29
02-12-2016,68.04
05-12-2016,68.06
06-12-2016,67.72
07-12-2016,67.5
08-12-2016,67.42
09-12-2016,67.51
12-12-2016,67.38
13-12-2016,67.47
14-12-2016,67.43
15-12-2016,67.91
16-12-2016,67.82
19-12-2016,67.83
20-12-2016,67.97
21-12-2016,67.82
22-12-2016,67.86
23-12-2016,67.84
26-12-2016,
27-12-2016,68.01
28-12-2016,68.2
29-12-2016,67.91
30-12-2016,67.92
02-01-2017,
03-01-2017,68.37
04-01-2017,67.9
05-01-2017,67.74
06-01-2017,68.12
09-01-2017,68.08
10-01-2017,68.25
11-01-2017,68.39
12-01-2017,67.99
13-01-2017,68.16
16-01-2017,
17-01-2017,67.9
18-01-2017,68.12
19-01-2017,68.1
20-01-2017,
23-01-2017,68.11
24-01-2017,68.12
25-01-2017,68.04
26-01-2017,68.17
27-01-2017,68.06
30-01-2017,67.8
31-01-2017,67.48
01-02-2017,67.4
02-02-2017,67.2
03-02-2017,67.18
06-02-2017,67.2
07-02-2017,67.35
08-02-2017,67.04
09-02-2017,66.71
10-02-2017,66.8
13-02-2017,66.99
14-02-2017,66.88
15-02-2017,66.85
16-02-2017,67.12
17-02-2017,67.09
20-02-2017,
21-02-2017,67
22-02-2017,66.95
23-02-2017,66.68
24-02-2017,66.68
27-02-2017,66.69
28-02-2017,66.67
01-03-2017,66.83
02-03-2017,66.75
03-03-2017,66.76
06-03-2017,66.64
07-03-2017,66.62
08-03-2017,66.76
09-03-2017,66.64
10-03-2017,66.6
13-03-2017,66.15
14-03-2017,65.76
15-03-2017,65.62
16-03-2017,65.4
17-03-2017,65.38
20-03-2017,65.3
21-03-2017,65.31
22-03-2017,65.45
23-03-2017,65.41
24-03-2017,65.4
27-03-2017,65.05
28-03-2017,65.02
29-03-2017,64.87
30-03-2017,64.85
31-03-2017,64.85
03-04-2017,65.03
04-04-2017,65.1
05-04-2017,64.87
06-04-2017,64.58
07-04-2017,64.26
10-04-2017,64.55
11-04-2017,64.55
12-04-2017,64.68
13-04-2017,64.42
14-04-2017,64.42
17-04-2017,64.53
18-04-2017,64.56
19-04-2017,64.62
20-04-2017,64.61
21-04-2017,64.65
24-04-2017,64.48
25-04-2017,64.32
26-04-2017,64.08
27-04-2017,64.14
28-04-2017,64.27
01-05-2017,64.25
02-05-2017,64.16
03-05-2017,64.17
04-05-2017,64.22
05-05-2017,64.31
08-05-2017,64.32
09-05-2017,64.66
10-05-2017,64.53
11-05-2017,64.43
12-05-2017,64.24
15-05-2017,64.04
16-05-2017,64.03
17-05-2017,64.11
18-05-2017,64.87
19-05-2017,64.56
22-05-2017,64.53
23-05-2017,64.85
24-05-2017,64.74
25-05-2017,64.55
26-05-2017,64.5
29-05-2017,
30-05-2017,64.66
31-05-2017,64.5
01-06-2017,64.39
02-06-2017,64.41
05-06-2017,64.34
06-06-2017,64.42
07-06-2017,64.39
08-06-2017,64.24
09-06-2017,64.24
12-06-2017,64.48
13-06-2017,64.33
14-06-2017,64.23
15-06-2017,64.58
16-06-2017,64.5
19-06-2017,64.45
20-06-2017,64.54
21-06-2017,64.52
22-06-2017,64.6
23-06-2017,64.47
26-06-2017,64.43
27-06-2017,64.47
28-06-2017,64.55
29-06-2017,64.66
30-06-2017,64.62
03-07-2017,64.84
04-07-2017,
05-07-2017,64.8
06-07-2017,64.72
07-07-2017,64.62
10-07-2017,64.45
11-07-2017,64.54
12-07-2017,64.53
13-07-2017,64.46
14-07-2017,64.38
17-07-2017,64.34
18-07-2017,64.32
19-07-2017,64.24
20-07-2017,64.37
21-07-2017,64.38
24-07-2017,64.39
25-07-2017,64.38
26-07-2017,64.32
27-07-2017,64.11
28-07-2017,64.11
31-07-2017,64.18
01-08-2017,64.06
02-08-2017,63.64
03-08-2017,63.67
04-08-2017,63.64
07-08-2017,63.83
08-08-2017,63.69
09-08-2017,63.86
10-08-2017,64.05
11-08-2017,64.14
14-08-2017,64.08
15-08-2017,64.12
16-08-2017,64.16
17-08-2017,64.15
18-08-2017,64.1
21-08-2017,64.1
22-08-2017,64.07
23-08-2017,64.04
24-08-2017,64.04
25-08-2017,64
28-08-2017,63.9
29-08-2017,64.02
30-08-2017,63.98
31-08-2017,63.93
01-09-2017,64.02
04-09-2017,
05-09-2017,64.12
06-09-2017,64.06
07-09-2017,64.01
08-09-2017,63.78
11-09-2017,63.93
12-09-2017,64.03
13-09-2017,64
14-09-2017,64.12
15-09-2017,64.1
18-09-2017,64.15
19-09-2017,64.3
20-09-2017,64.29
21-09-2017,64.8
22-09-2017,64.79
25-09-2017,65.12
26-09-2017,65.46
27-09-2017,65.71
28-09-2017,65.46
29-09-2017,65.3
02-10-2017,65.28
03-10-2017,65.48
04-10-2017,65.02
05-10-2017,65.14
06-10-2017,65.39
09-10-2017,
10-10-2017,65.24
11-10-2017,65.15
12-10-2017,65.05
13-10-2017,64.7
16-10-2017,64.7
17-10-2017,65.02
18-10-2017,65.06
19-10-2017,64.99
20-10-2017,65.03
23-10-2017,65.02
24-10-2017,65.1
25-10-2017,64.92
26-10-2017,64.84
27-10-2017,65.04
30-10-2017,64.83
31-10-2017,64.75
01-11-2017,64.56
02-11-2017,64.57
03-11-2017,64.56
06-11-2017,64.62
07-11-2017,65.03
08-11-2017,64.94
09-11-2017,64.96
10-11-2017,
13-11-2017,65.46
14-11-2017,65.41
15-11-2017,65.26
16-11-2017,65.32
17-11-2017,65.01
20-11-2017,65.1
21-11-2017,64.91
22-11-2017,64.87
23-11-2017,
24-11-2017,64.67
27-11-2017,64.47
28-11-2017,64.4
29-11-2017,64.29
30-11-2017,64.46
01-12-2017,64.5
04-12-2017,64.36
05-12-2017,64.38
06-12-2017,64.53
07-12-2017,64.57
08-12-2017,64.43
11-12-2017,64.35
12-12-2017,64.39
13-12-2017,64.45
14-12-2017,64.36
15-12-2017,64.04
18-12-2017,64.23
19-12-2017,64.02
20-12-2017,64.11
21-12-2017,64.02
22-12-2017,64.02
25-12-2017,
26-12-2017,64.08
27-12-2017,64.15
28-12-2017,64.07
29-12-2017,63.83
01-01-2018,
02-01-2018,63.46
03-01-2018,63.5
04-01-2018,63.4
05-01-2018,63.38
08-01-2018,63.48
09-01-2018,63.66
10-01-2018,63.58
11-01-2018,63.65
12-01-2018,63.61
15-01-2018,
16-01-2018,64.01
17-01-2018,63.88
18-01-2018,63.87
19-01-2018,63.84
22-01-2018,63.88
23-01-2018,63.76
24-01-2018,63.69
25-01-2018,63.52
26-01-2018,63.58
29-01-2018,63.57
30-01-2018,63.65
31-01-2018,63.58
01-02-2018,63.97
02-02-2018,64.11
05-02-2018,64.06
06-02-2018,64.23
07-02-2018,64.23
08-02-2018,64.27
09-02-2018,64.37
12-02-2018,64.29
13-02-2018,64.27
14-02-2018,64.1
15-02-2018,63.93
16-02-2018,64.21
19-02-2018,
20-02-2018,64.83
21-02-2018,64.76
22-02-2018,65.01
23-02-2018,64.71
26-02-2018,64.78
27-02-2018,64.84
28-02-2018,65.2
01-03-2018,65.2
02-03-2018,65.24
05-03-2018,65.06
06-03-2018,64.9
07-03-2018,64.86
08-03-2018,65.15
09-03-2018,65.12
12-03-2018,65
13-03-2018,64.85
14-03-2018,64.84
15-03-2018,64.94
16-03-2018,64.97
19-03-2018,65.21
20-03-2018,65.19
21-03-2018,65.2
22-03-2018,65.1
23-03-2018,64.98
26-03-2018,64.83
27-03-2018,64.98
28-03-2018,65.15
29-03-2018,65.12
30-03-2018,65.11
02-04-2018,65.11
03-04-2018,65
04-04-2018,65.08
05-04-2018,64.92
06-04-2018,64.95
09-04-2018,64.95
10-04-2018,64.95
11-04-2018,65.26
12-04-2018,65.28
13-04-2018,65.27
16-04-2018,65.46
17-04-2018,65.66
18-04-2018,65.62
19-04-2018,65.79
20-04-2018,66.15
23-04-2018,66.42
24-04-2018,66.36
25-04-2018,66.92
26-04-2018,66.8
27-04-2018,66.68
30-04-2018,66.5
01-05-2018,66.52
02-05-2018,66.71
03-05-2018,66.68
04-05-2018,66.83
07-05-2018,67.13
08-05-2018,67.12
09-05-2018,67.25
10-05-2018,67.24
11-05-2018,67.28
14-05-2018,67.55
15-05-2018,68.07
16-05-2018,67.77
17-05-2018,67.76
18-05-2018,68.04
21-05-2018,68.11
22-05-2018,68.04
23-05-2018,68.38
24-05-2018,68.32
25-05-2018,67.78
28-05-2018,
29-05-2018,67.78
30-05-2018,67.46
31-05-2018,67.4
01-06-2018,66.99
04-06-2018,67.05
05-06-2018,67.12
06-06-2018,66.87
07-06-2018,67.2
08-06-2018,67.56
11-06-2018,67.46
12-06-2018,67.48
13-06-2018,67.6
14-06-2018,67.62
15-06-2018,68.06
18-06-2018,68.1
19-06-2018,68.3
20-06-2018,68.06
21-06-2018,67.94
22-06-2018,67.88
25-06-2018,68.09
26-06-2018,68.31
27-06-2018,68.63
28-06-2018,68.81
29-06-2018,68.46
02-07-2018,68.78
03-07-2018,68.58
04-07-2018,
05-07-2018,68.89
06-07-2018,68.8
09-07-2018,68.66
10-07-2018,68.76
11-07-2018,68.7
12-07-2018,68.52
13-07-2018,68.44
16-07-2018,68.6
17-07-2018,68.42
18-07-2018,68.62
19-07-2018,69.01
20-07-2018,68.74
23-07-2018,68.84
24-07-2018,68.94
25-07-2018,68.72
26-07-2018,68.66
27-07-2018,68.6
30-07-2018,68.6
31-07-2018,68.54
01-08-2018,68.37
02-08-2018,68.63
03-08-2018,68.54
06-08-2018,68.82
07-08-2018,68.62
08-08-2018,68.65
09-08-2018,68.74
10-08-2018,68.88
13-08-2018,70.02
14-08-2018,69.95
15-08-2018,69.92
16-08-2018,70.19
17-08-2018,70.09
20-08-2018,69.84
21-08-2018,69.85
22-08-2018,69.85
23-08-2018,70.09
24-08-2018,69.96
27-08-2018,70.16
28-08-2018,70.09
29-08-2018,70.53
30-08-2018,70.74
31-08-2018,71
03-09-2018,
04-09-2018,71.58
05-09-2018,71.75
06-09-2018,71.94
07-09-2018,71.78
10-09-2018,72.45
11-09-2018,72.69
12-09-2018,72.15
13-09-2018,72.02
14-09-2018,71.87
17-09-2018,72.51
18-09-2018,72.98
19-09-2018,72.35
20-09-2018,72.01
21-09-2018,72.18
24-09-2018,72.66
25-09-2018,72.68
26-09-2018,72.59
27-09-2018,72.55
28-09-2018,72.54
01-10-2018,72.92
02-10-2018,72.91
03-10-2018,73.34
04-10-2018,73.62
05-10-2018,73.76
08-10-2018,
09-10-2018,74.33
10-10-2018,74.25
11-10-2018,74.04
12-10-2018,73.6
15-10-2018,73.76
16-10-2018,73.46
17-10-2018,73.52
18-10-2018,73.52
19-10-2018,73.37
22-10-2018,73.56
23-10-2018,73.54
24-10-2018,73.18
25-10-2018,73.21
26-10-2018,73.46
29-10-2018,73.42
30-10-2018,73.62
31-10-2018,73.95
01-11-2018,73.45
02-11-2018,72.44
05-11-2018,73.08
06-11-2018,72.95
07-11-2018,72.44
08-11-2018,72.37
09-11-2018,72.48
12-11-2018,
13-11-2018,72.61
14-11-2018,72.3
15-11-2018,71.97
16-11-2018,71.98
19-11-2018,71.6
20-11-2018,71.49
21-11-2018,71.3
22-11-2018,
23-11-2018,70.65
26-11-2018,70.81
27-11-2018,70.8
28-11-2018,70.63
29-11-2018,69.79
30-11-2018,69.62
03-12-2018,70.4
04-12-2018,70.52
05-12-2018,
06-12-2018,70.84
07-12-2018,70.85
10-12-2018,72.436
11-12-2018,72.27
12-12-2018,71.79
13-12-2018,71.52
14-12-2018,71.94
17-12-2018,71.6
18-12-2018,70.61
19-12-2018,70.26
20-12-2018,69.96
21-12-2018,70.09
24-12-2018,
25-12-2018,
26-12-2018,70.07
27-12-2018,70.34
28-12-2018,69.92
31-12-2018,69.58
01-01-2019,
02-01-2019,70.02
03-01-2019,70.12
04-01-2019,69.63
07-01-2019,69.78
08-01-2019,70.11
09-01-2019,70.42
10-01-2019,70.43
11-01-2019,70.38
14-01-2019,
15-01-2019,71
16-01-2019,70.97
17-01-2019,71.09
18-01-2019,71.21
21-01-2019,
22-01-2019,71.23
23-01-2019,71.21
24-01-2019,71.02
25-01-2019,70.94
28-01-2019,71.06
29-01-2019,71.4
30-01-2019,71.24
31-01-2019,70.94
01-02-2019,71.41
04-02-2019,71.66
05-02-2019,71.52
06-02-2019,71.55
07-02-2019,71.3
08-02-2019,71.23
11-02-2019,71.15
12-02-2019,70.56
13-02-2019,70.86
14-02-2019,71.18
15-02-2019,71.36
18-02-2019,
19-02-2019,71.31
20-02-2019,
21-02-2019,71.15
22-02-2019,71.07
25-02-2019,70.82
26-02-2019,71.02
27-02-2019,71.15
28-02-2019,70.83
01-03-2019,70.9
04-03-2019,70.91
05-03-2019,70.55
06-03-2019,70.02
07-03-2019,70.09
08-03-2019,70
11-03-2019,69.82
12-03-2019,69.62
13-03-2019,69.52
14-03-2019,69.33
15-03-2019,68.94
18-03-2019,68.6
19-03-2019,69.02
20-03-2019,68.85
21-03-2019,68.72
22-03-2019,69.01
25-03-2019,68.88
26-03-2019,68.98
27-03-2019,69.13
28-03-2019,69.23
29-03-2019,69.16
01-04-2019,69.18
02-04-2019,68.91
03-04-2019,68.58
04-04-2019,69.03
05-04-2019,69.11
08-04-2019,69.56
09-04-2019,69.28
10-04-2019,69.12
11-04-2019,68.97
12-04-2019,69.21
15-04-2019,69.38
16-04-2019,69.51
17-04-2019,69.43
18-04-2019,69.42
19-04-2019,69.37
22-04-2019,69.64
23-04-2019,69.78
24-04-2019,69.91
25-04-2019,70.19
26-04-2019,69.93
29-04-2019,69.8
30-04-2019,69.64
01-05-2019,69.52
02-05-2019,69.4
03-05-2019,69.08
06-05-2019,69.4
07-05-2019,69.62
08-05-2019,69.73
09-05-2019,70.21
10-05-2019,70.02
13-05-2019,70.62
14-05-2019,70.3
15-05-2019,70.22
16-05-2019,70.08
17-05-2019,70.28
20-05-2019,69.59
21-05-2019,69.61
22-05-2019,69.71
23-05-2019,69.66
24-05-2019,69.37
27-05-2019,
28-05-2019,69.56
29-05-2019,69.8
30-05-2019,69.81
31-05-2019,69.63
03-06-2019,69.15
04-06-2019,69.28
05-06-2019,69.41
06-06-2019,69.21
07-06-2019,69.32
10-06-2019,69.49
11-06-2019,69.42
12-06-2019,69.35
13-06-2019,69.53
14-06-2019,69.81
17-06-2019,69.83
18-06-2019,69.6
19-06-2019,69.64
20-06-2019,69.44
21-06-2019,69.59
24-06-2019,69.32
25-06-2019,69.26
26-06-2019,69.18
27-06-2019,69.01
28-06-2019,68.92
01-07-2019,68.87
02-07-2019,68.87
03-07-2019,68.79
04-07-2019,
05-07-2019,68.48
08-07-2019,68.55
09-07-2019,68.54
10-07-2019,68.4
11-07-2019,68.4
12-07-2019,68.57
15-07-2019,68.52
16-07-2019,68.66
17-07-2019,68.84
18-07-2019,68.85
19-07-2019,68.82
22-07-2019,68.89
23-07-2019,68.99
24-07-2019,68.94
25-07-2019,69.03
26-07-2019,68.89
29-07-2019,68.73
30-07-2019,68.82
31-07-2019,68.81
01-08-2019,69
02-08-2019,69.65
05-08-2019,70.8
06-08-2019,70.9
07-08-2019,71.18
08-08-2019,70.62
09-08-2019,70.91
12-08-2019,71.27
13-08-2019,71.41
14-08-2019,71.27
15-08-2019,71.79
16-08-2019,71.15
19-08-2019,71.44
20-08-2019,71.54
21-08-2019,71.43
22-08-2019,71.9
23-08-2019,71.49
26-08-2019,72.02
27-08-2019,71.52
28-08-2019,71.75
29-08-2019,71.67
30-08-2019,71.45
02-09-2019,
03-09-2019,72.2
04-09-2019,72.11
05-09-2019,71.84
06-09-2019,71.68
09-09-2019,71.66
10-09-2019,71.89
11-09-2019,71.62
12-09-2019,70.91
13-09-2019,71
16-09-2019,71.53
17-09-2019,71.47
18-09-2019,71.16
19-09-2019,71.31
20-09-2019,71.05
23-09-2019,70.79
24-09-2019,70.94
25-09-2019,71
26-09-2019,70.93
27-09-2019,70.49
30-09-2019,70.64
01-10-2019,71.11
02-10-2019,71.17
03-10-2019,71.03
04-10-2019,70.86
07-10-2019,70.97
08-10-2019,71.21
09-10-2019,71.09
10-10-2019,70.98
11-10-2019,70.91
14-10-2019,
15-10-2019,71.48
16-10-2019,71.37
17-10-2019,71.09
18-10-2019,71.07
21-10-2019,70.9
22-10-2019,70.81
23-10-2019,70.81
24-10-2019,71.01
25-10-2019,70.78
28-10-2019,70.71
29-10-2019,70.86
30-10-2019,70.96
31-10-2019,71.01
01-11-2019,70.76
04-11-2019,70.79
05-11-2019,70.81
06-11-2019,70.96
07-11-2019,71.04
08-11-2019,71.35
11-11-2019,
12-11-2019,71.75
13-11-2019,72.12
14-11-2019,71.99
15-11-2019,71.6
18-11-2019,71.9
19-11-2019,71.86
20-11-2019,71.74
21-11-2019,71.75
22-11-2019,71.76
25-11-2019,71.69
26-11-2019,71.51
27-11-2019,71.26
28-11-2019,
29-11-2019,71.75
02-12-2019,71.65
03-12-2019,71.7
04-12-2019,71.47
05-12-2019,71.26
06-12-2019,71.26
09-12-2019,71.02
10-12-2019,70.84
11-12-2019,70.73
12-12-2019,70.62
13-12-2019,70.8
16-12-2019,70.89
17-12-2019,71.04
18-12-2019,70.97
19-12-2019,71.11
20-12-2019,71.07
23-12-2019,71.24
24-12-2019,71.23
25-12-2019,
26-12-2019,71.28
27-12-2019,71.45
30-12-2019,71.3
31-12-2019,71.36
01-01-2020,
02-01-2020,71.34
03-01-2020,71.76
06-01-2020,71.86
07-01-2020,71.84
08-01-2020,71.51
09-01-2020,71.16
10-01-2020,70.94
13-01-2020,70.74
14-01-2020,70.85
15-01-2020,70.69
16-01-2020,70.95
17-01-2020,71.08
20-01-2020,
21-01-2020,71.17
22-01-2020,71.07
23-01-2020,71.45
24-01-2020,71.31
27-01-2020,71.45
28-01-2020,71.24
29-01-2020,71.35
30-01-2020,71.57
31-01-2020,71.53
03-02-2020,71.32
04-02-2020,71.11
05-02-2020,71.19
06-02-2020,71.19
07-02-2020,71.47
10-02-2020,71.28
11-02-2020,71.25
12-02-2020,71.29
13-02-2020,71.27
14-02-2020,71.52
17-02-2020,
18-02-2020,71.56
19-02-2020,71.55
20-02-2020,71.67
21-02-2020,71.9
24-02-2020,71.92
25-02-2020,71.81
26-02-2020,71.58
27-02-2020,71.65
28-02-2020,72.53
02-03-2020,72.88
03-03-2020,73.03
04-03-2020,73.49
05-03-2020,73.5
06-03-2020,74
09-03-2020,74.21
10-03-2020,74.15
11-03-2020,73.68
12-03-2020,74.25
13-03-2020,73.86
16-03-2020,74.01
17-03-2020,74.26
18-03-2020,74.55
19-03-2020,74.78
20-03-2020,75.31
23-03-2020,76.29
24-03-2020,76.37
25-03-2020,76.36
26-03-2020,74.89
27-03-2020,75.47
30-03-2020,75.33
31-03-2020,75.39
01-04-2020,76.4
02-04-2020,76.34
03-04-2020,76.24
06-04-2020,75.95
07-04-2020,75.64
08-04-2020,75.96
09-04-2020,76.3
10-04-2020,75.87
13-04-2020,76.25
14-04-2020,76.11
15-04-2020,76.56
16-04-2020,76.75
17-04-2020,76.56
20-04-2020,76.56
21-04-2020,76.95
22-04-2020,76.44
23-04-2020,75.84
24-04-2020,76.26
27-04-2020,76.23
28-04-2020,75.96
29-04-2020,75.45
30-04-2020,75.08
01-05-2020,75.75
04-05-2020,75.64
05-05-2020,75.72
06-05-2020,76.08
07-05-2020,75.78
08-05-2020,75.58
11-05-2020,75.87
12-05-2020,75.03
13-05-2020,75.33
14-05-2020,75.48
15-05-2020,75.82
18-05-2020,75.74
19-05-2020,75.67
20-05-2020,75.47
21-05-2020,75.63
22-05-2020,75.99
25-05-2020,
26-05-2020,75.43
27-05-2020,75.88
28-05-2020,75.67
29-05-2020,75.59
01-06-2020,75.56
02-06-2020,75.03
03-06-2020,75.32
04-06-2020,75.43
05-06-2020,75.61
08-06-2020,75.44
09-06-2020,75.44
10-06-2020,75.65
11-06-2020,75.97
12-06-2020,76.03
15-06-2020,75.97
16-06-2020,76.19
17-06-2020,76.25
18-06-2020,76.32
19-06-2020,76.21
22-06-2020,75.76
23-06-2020,75.48
24-06-2020,75.65
25-06-2020,75.58
26-06-2020,75.63
29-06-2020,75.52
30-06-2020,75.53
01-07-2020,75.5
02-07-2020,74.78
03-07-2020,
06-07-2020,74.62
07-07-2020,74.81
08-07-2020,74.94
09-07-2020,75.12
10-07-2020,75.14
13-07-2020,75.16
14-07-2020,75.38
15-07-2020,75.11
16-07-2020,75.11
17-07-2020,74.93
20-07-2020,74.77
21-07-2020,74.54
22-07-2020,74.56
23-07-2020,74.81
24-07-2020,74.77
27-07-2020,74.77
28-07-2020,74.91
29-07-2020,74.92
30-07-2020,74.88
31-07-2020,74.9
03-08-2020,75.2
04-08-2020,75.06
05-08-2020,74.8
06-08-2020,74.87
07-08-2020,75.04
10-08-2020,74.91
11-08-2020,74.61
12-08-2020,74.73
13-08-2020,74.81
14-08-2020,74.87
17-08-2020,74.74
18-08-2020,74.62
19-08-2020,74.85
20-08-2020,75.01
21-08-2020,74.92
24-08-2020,74.17
25-08-2020,74.2
26-08-2020,74.22
27-08-2020,73.89
28-08-2020,73.11
31-08-2020,73.25
01-09-2020,73
02-09-2020,73.27
03-09-2020,73.39
04-09-2020,73.29
07-09-2020,
08-09-2020,73.78
09-09-2020,73.38
10-09-2020,73.43
11-09-2020,73.45
14-09-2020,73.42
15-09-2020,73.57
16-09-2020,73.54
17-09-2020,73.6
18-09-2020,73.54
21-09-2020,73.58
22-09-2020,73.5
23-09-2020,73.53
24-09-2020,73.9
25-09-2020,73.71
28-09-2020,73.79
29-09-2020,73.78
30-09-2020,73.54
01-10-2020,73.18
02-10-2020,73.35
05-10-2020,73.09
06-10-2020,73.4
07-10-2020,73.28
08-10-2020,73.33
09-10-2020,72.98
12-10-2020,
13-10-2020,73.45
14-10-2020,73.24
15-10-2020,73.48
16-10-2020,73.42
19-10-2020,73.31
20-10-2020,73.47
21-10-2020,73.62
22-10-2020,73.65
23-10-2020,73.86
26-10-2020,73.93
27-10-2020,73.62
28-10-2020,74.19
29-10-2020,74.42
30-10-2020,74.59
02-11-2020,74.51
03-11-2020,74.61
04-11-2020,74.36
05-11-2020,73.93
06-11-2020,73.96
09-11-2020,74.03
10-11-2020,74.31
11-11-2020,
12-11-2020,74.63
13-11-2020,74.56
16-11-2020,74.41
17-11-2020,74.42
18-11-2020,74.1
19-11-2020,74.16
20-11-2020,74.12
23-11-2020,74.21
24-11-2020,74.08
25-11-2020,73.75
26-11-2020,
27-11-2020,
30-11-2020,74.01
01-12-2020,73.51
02-12-2020,73.72
03-12-2020,73.8
04-12-2020,73.78
07-12-2020,73.83
08-12-2020,73.68
09-12-2020,73.71
10-12-2020,73.72
11-12-2020,73.73
14-12-2020,73.64
15-12-2020,73.56
16-12-2020,73.65
17-12-2020,73.53
18-12-2020,73.53
21-12-2020,74.03
22-12-2020,73.85
23-12-2020,73.77
24-12-2020,
25-12-2020,
28-12-2020,73.5
29-12-2020,73.33
30-12-2020,73.13
31-12-2020,73.01
01-01-2021,
04-01-2021,73.08
05-01-2021,73.15
06-01-2021,73.15
07-01-2021,73.43
08-01-2021,73.31
11-01-2021,73.5
12-01-2021,73.26
13-01-2021,73.07
14-01-2021,73.11
15-01-2021,73.08
18-01-2021,
19-01-2021,73.2
20-01-2021,
21-01-2021,72.96
22-01-2021,72.98
25-01-2021,73.01
26-01-2021,72.9
27-01-2021,73.05
28-01-2021,72.91
29-01-2021,72.84
01-02-2021,73.11
02-02-2021,72.95
03-02-2021,72.84
04-02-2021,72.93
05-02-2021,72.85
08-02-2021,72.9
09-02-2021,72.83
10-02-2021,72.82
11-02-2021,72.69
12-02-2021,72.6
15-02-2021,
16-02-2021,72.86
17-02-2021,72.81
18-02-2021,72.65
19-02-2021,72.5
22-02-2021,72.48
23-02-2021,72.44
24-02-2021,72.38
25-02-2021,72.74
26-02-2021,73.92
01-03-2021,73.4
02-03-2021,73.29
03-03-2021,72.85
04-03-2021,72.73
05-03-2021,73.21
08-03-2021,73.32
09-03-2021,72.89
10-03-2021,72.86
11-03-2021,72.69
12-03-2021,72.71
15-03-2021,72.58
16-03-2021,72.52
17-03-2021,72.56
18-03-2021,72.63
19-03-2021,72.45
22-03-2021,72.37
23-03-2021,72.52
24-03-2021,72.59
25-03-2021,72.69
26-03-2021,72.65
29-03-2021,72.75
30-03-2021,73.45
31-03-2021,73.14
01-04-2021,73.32
02-04-2021,73.37
05-04-2021,73.29
06-04-2021,73.49
07-04-2021,74.35
08-04-2021,74.57
09-04-2021,74.72
12-04-2021,75.03
13-04-2021,75.27
14-04-2021,75.07
15-04-2021,74.81
16-04-2021,74.48
19-04-2021,74.87
20-04-2021,75.38
21-04-2021,75.42
22-04-2021,75.11
23-04-2021,74.97
26-04-2021,74.75
27-04-2021,74.58
28-04-2021,74.49
29-04-2021,74.07
30-04-2021,74
03-05-2021,73.82
04-05-2021,73.8
05-05-2021,73.81
06-05-2021,73.64
07-05-2021,73.27
10-05-2021,73.41
11-05-2021,73.39
12-05-2021,73.53
13-05-2021,73.48
14-05-2021,73.23
17-05-2021,73.3
18-05-2021,73.04
19-05-2021,73.2
20-05-2021,73.03
21-05-2021,72.82
24-05-2021,72.86
25-05-2021,72.78
26-05-2021,72.71
27-05-2021,72.59
28-05-2021,72.42
31-05-2021,
01-06-2021,72.83
02-06-2021,72.97
03-06-2021,73.01
04-06-2021,72.87
07-06-2021,72.8
08-06-2021,72.93
09-06-2021,72.98
10-06-2021,73.1
11-06-2021,73.24
14-06-2021,73.16
15-06-2021,73.35
16-06-2021,73.31
17-06-2021,74.16
18-06-2021,74.14
21-06-2021,74.18
22-06-2021,74.37
23-06-2021,74.13
24-06-2021,74.14
25-06-2021,74.14
28-06-2021,74.29
29-06-2021,74.29
30-06-2021,74.33
01-07-2021,74.56
02-07-2021,74.51
05-07-2021,
06-07-2021,74.58
07-07-2021,74.81
08-07-2021,74.76
09-07-2021,74.53
12-07-2021,74.56
13-07-2021,74.51
14-07-2021,74.54
15-07-2021,74.55
16-07-2021,74.61
19-07-2021,74.85
20-07-2021,74.6
21-07-2021,74.49
22-07-2021,74.46
23-07-2021,74.44
26-07-2021,74.35
27-07-2021,74.5
28-07-2021,74.52
29-07-2021,74.25
30-07-2021,74.34
02-08-2021,74.35
03-08-2021,74.25
04-08-2021,74.15
05-08-2021,74.1
06-08-2021,74.19
09-08-2021,74.31
10-08-2021,74.5
11-08-2021,74.25
12-08-2021,74.31
13-08-2021,74.24
16-08-2021,74.19
17-08-2021,74.38
18-08-2021,74.27
19-08-2021,74.38
20-08-2021,74.35
23-08-2021,74.12
24-08-2021,74.13
25-08-2021,74.23
26-08-2021,74.13
27-08-2021,73.47
